city,product_type,status,request_time,begin_trip_time,begintrip_lat,begintrip_lng,begintrip_address,dropoff_time,dropoff_lat,dropoff_lng,dropoff_address,distance,fare_currency,fare_amount
Istanbul,Taxi Test,completed,2024-10-22T08:54:05.000Z,2024-10-22T08:59:03.000Z,40.99269,28.917828,"Kazlıçeşme, Zakirbaşı Sk., 34020 Zeytinburnu/İstanbul, Türkiye",2024-10-22T09:09:52.000Z,40.99853,28.928335,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",1.41,Turkish Lira,130.0
Istanbul,Taxi Test,rider_canceled,2024-10-22T08:52:39.000Z,,40.992836,28.91704,"",,40.992836,28.91704,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,rider_canceled,2024-10-22T08:50:29.000Z,,40.992836,28.91704,"",,40.992836,28.91704,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-10-22T07:21:23.000Z,2024-10-22T07:22:38.000Z,40.925827,29.298126,"Yenişehir, Millet Cd. no:14, 34912 Pendik/İstanbul, Türkiye",2024-10-22T07:27:50.000Z,40.910553,29.297012,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.39,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-10-20T17:48:04.000Z,2024-10-20T17:51:00.000Z,40.99814,28.929916,"Koca Mustafapaşa, Merhaba Cd. No:40, 34098 Fatih/İstanbul, Türkiye",2024-10-20T17:56:38.000Z,40.992817,28.917112,"Kazlıçeşme, Abay Cd., 34020 Zeytinburnu/İstanbul, Türkiye",0.87,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-10-19T21:41:26.000Z,2024-10-19T21:47:41.000Z,40.99779,28.92957,"Koca Mustafapaşa, Merhaba Cd. No:40, 34098 Fatih/İstanbul, Türkiye",2024-10-19T21:57:15.000Z,40.98857,28.88079,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.35,Turkish Lira,215.0
Istanbul,Taxi Test,rider_canceled,2024-10-19T19:54:46.000Z,,41.003284,28.936579,"",,41.003284,28.936579,"Yedikule, Merhaba Cd. No:39, 34107 Fatih/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,rider_canceled,2024-10-19T15:19:31.000Z,,41.003284,28.936579,"",,41.003284,28.936579,"Merhaba Cd. No:37, Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,unfulfilled,2024-10-19T15:13:12.000Z,,41.003284,28.936579,"",,41.003284,28.936579,"Merhaba Cd. No:37, Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",0.0,,
Istanbul,Taxi Test,rider_canceled,2024-10-19T15:09:32.000Z,,41.003284,28.936579,"",,41.003284,28.936579,"Merhaba Cd. No:37, Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-10-18T15:01:55.000Z,2024-10-18T15:07:18.000Z,41.00337,28.936516,"Koca Mustafapaşa, Etyemez Tekkesi Sk. 19 A, 34098 Fatih/İstanbul, Türkiye",2024-10-18T15:13:01.000Z,40.998573,28.9283,"Yedikule, Merhaba Cd. No:37, 34107 Fatih/İstanbul, Türkiye",0.85,Turkish Lira,130.0
Istanbul,Taxi Test,rider_canceled,2024-10-18T10:56:22.000Z,,40.92533,29.29791,"",,40.92533,29.29791,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,rider_canceled,2024-10-18T09:15:03.000Z,,40.911167,29.299013,"",,40.911167,29.299013,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-10-17T20:37:24.000Z,2024-10-17T20:40:34.000Z,41.003193,28.936407,"Koca Mustafapaşa, Etyemez Tekkesi Sk. No:17, 34098 Fatih/İstanbul, Türkiye",2024-10-17T20:50:19.000Z,40.988712,28.880775,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.89,Turkish Lira,225.0
Istanbul,Taxi Test,completed,2024-10-17T12:19:49.000Z,2024-10-17T12:26:20.000Z,40.92592,29.29828,"Yenişehir, Millet Cd. no:14, 34912 Pendik/İstanbul, Türkiye",2024-10-17T12:31:58.000Z,40.91062,29.2971,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.55,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-10-16T16:08:29.000Z,2024-10-16T16:09:24.000Z,40.910595,29.297113,"Kurtköy, 34912 Pendik/İstanbul, Türkiye",2024-10-16T16:17:04.000Z,40.925816,29.29812,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",1.76,Turkish Lira,152.36
Istanbul,Taxi Test,completed,2024-10-15T06:39:51.000Z,2024-10-15T06:42:03.000Z,40.92632,29.29783,"Yenişehir, Millet Cd. no:14, 34912 Pendik/İstanbul, Türkiye",2024-10-15T07:02:06.000Z,40.88096,29.23206,"Batı, Yargıçlar Sk., 34890 Pendik/İstanbul, Türkiye",5.81,Turkish Lira,263.68
Istanbul,Taxi Test,rider_canceled,2024-10-15T06:35:18.000Z,,40.92568,29.298113,"",,40.92568,29.298113,"Batı, Yargıçlar Sk., 34890 Pendik/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-10-12T13:12:43.000Z,2024-10-12T13:14:36.000Z,40.98542,28.878187,"Kartaltepe, 34145 Bakırköy/İstanbul, Türkiye",2024-10-12T13:28:24.000Z,41.006824,28.934923,"Cerrahpaşa, Hekimoğlu Alipaşa Cd 123 A, 34000 Fatih/İstanbul, Türkiye",6.02,Turkish Lira,260.0
Istanbul,Taxi Test,completed,2024-10-11T18:11:40.000Z,2024-10-11T18:16:04.000Z,41.01803,28.970814,"Rüstem Paşa, 34116 Fatih/İstanbul, Türkiye",2024-10-11T18:30:53.000Z,41.003635,28.936481,"Koca Mustafapaşa, Etyemez Tekkesi Sk. 23 A, 34098 Fatih/İstanbul, Türkiye",3.29,Turkish Lira,185.0
Istanbul,Taxi Test,rider_canceled,2024-10-11T17:59:54.000Z,,41.02225,28.974543,"",,41.02225,28.974543,"Koca Mustafapaşa, Etyemez Tekkesi Sk. 23 A, 34098 Fatih/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-10-11T13:17:27.000Z,2024-10-11T13:22:50.000Z,40.924862,29.297651,"Yenişehir, Millet Cd. no:14, 34912 Pendik/İstanbul, Türkiye",2024-10-11T13:29:49.000Z,40.910652,29.297075,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.77,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-10-11T11:10:30.000Z,2024-10-11T11:12:23.000Z,40.89668,29.253687,"Velibaba, Ankara Cd. 116 B, 34896 Pendik/İstanbul, Türkiye",2024-10-11T11:28:04.000Z,40.926186,29.29793,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",4.0,Turkish Lira,199.74
Istanbul,Taxi Test,completed,2024-10-11T08:33:54.000Z,2024-10-11T08:35:05.000Z,40.98607,28.880354,"Kartaltepe, 34145 Bakırköy/İstanbul, Türkiye",2024-10-11T08:46:20.000Z,41.003857,28.936409,"Koca Mustafapaşa, Etyemez Tekkesi Sk. 23 A, 34098 Fatih/İstanbul, Türkiye",5.62,Turkish Lira,257.52
Istanbul,Taxi Test,completed,2024-10-10T21:46:47.000Z,2024-10-10T21:49:05.000Z,41.003395,28.936443,"Koca Mustafapaşa, Etyemez Tekkesi Sk. No:11, 34098 Fatih/İstanbul, Türkiye",2024-10-10T22:00:27.000Z,40.98866,28.881021,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.86,Turkish Lira,220.0
Istanbul,Taxi Test,completed,2024-10-10T10:10:15.000Z,2024-10-10T10:13:06.000Z,40.926315,29.297817,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",2024-10-10T10:18:55.000Z,40.910915,29.29666,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.44,Turkish Lira,142.11
Istanbul,Taxi Test,completed,2024-10-09T09:40:59.000Z,2024-10-09T09:43:26.000Z,40.92581,29.298145,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",2024-10-09T09:58:14.000Z,40.888725,29.37796,"Orta, Üniversite Cd. No: 27, 34956 Tuzla/İstanbul, Türkiye",7.6,Turkish Lira,308.0
Istanbul,Taxi Test,rider_canceled,2024-10-09T09:37:05.000Z,,40.926277,29.297836,"",,40.926277,29.297836,"Orta, Üniversite Cd. No: 27, 34956 Tuzla/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,rider_canceled,2024-10-08T14:48:48.000Z,,40.910477,29.29675,"",,40.910477,29.29675,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-10-08T14:08:07.000Z,2024-10-08T14:10:15.000Z,40.926235,29.297844,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",2024-10-08T14:16:10.000Z,40.910812,29.297253,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.36,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-10-06T11:41:41.000Z,2024-10-06T11:43:50.000Z,40.925858,29.298128,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",2024-10-06T11:48:19.000Z,40.911526,29.2981,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.53,Turkish Lira,130.0
Istanbul,Taxi Test,rider_canceled,2024-10-06T11:39:06.000Z,,40.92524,29.297918,"",,40.92524,29.297918,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-10-05T17:59:28.000Z,2024-10-05T18:01:15.000Z,40.91054,29.297,"Kurtköy, 34912 Pendik/İstanbul, Türkiye",2024-10-05T18:07:10.000Z,40.92596,29.29829,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",2.04,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-10-05T11:26:27.000Z,2024-10-05T11:32:48.000Z,40.988113,28.880226,"Kartaltepe, Aksoy Sk. No:1, 34145 Bakırköy/İstanbul, Türkiye",2024-10-05T11:47:05.000Z,41.006794,28.934761,"Cerrahpaşa, Hekimoğlu Alipaşa Cd 123 A, 34000 Fatih/İstanbul, Türkiye",5.98,Turkish Lira,257.84
Istanbul,Taxi Test,rider_canceled,2024-10-05T11:20:55.000Z,,40.988667,28.880941,"",,40.988667,28.880941,"Cerrahpaşa, Hekimoğlu Alipaşa Cd 123 A, 34000 Fatih/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-10-04T22:20:42.000Z,2024-10-04T22:23:39.000Z,41.003304,28.936495,"Koca Mustafapaşa, Etyemez Tekkesi Sk. No:19, 34098 Fatih/İstanbul, Türkiye",2024-10-04T22:31:15.000Z,40.98869,28.8811,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.88,Turkish Lira,220.0
Istanbul,Taxi Test,completed,2024-10-04T15:34:47.000Z,2024-10-04T15:38:32.000Z,41.0097,28.931458,"Seyyid Ömer, Eski Vezir Sk. No:2, 34098 Fatih/İstanbul, Türkiye",2024-10-04T15:49:18.000Z,41.006237,28.950266,"Aksaray, 34096 Fatih/İstanbul, Türkiye",1.72,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-10-03T13:27:10.000Z,2024-10-03T13:29:32.000Z,40.926292,29.297857,"Yenişehir, Millet Cd. no:14, 34912 Pendik/İstanbul, Türkiye",2024-10-03T13:35:08.000Z,40.91246,29.298481,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.31,Turkish Lira,130.0
Istanbul,Taxi Test,rider_canceled,2024-10-03T13:19:54.000Z,,40.926277,29.297836,"",,40.926277,29.297836,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-10-01T18:03:16.000Z,2024-10-01T18:04:48.000Z,41.01801,28.971012,"Rüstem Paşa, 34116 Fatih/İstanbul, Türkiye",2024-10-01T18:16:13.000Z,41.003414,28.936533,"Koca Mustafapaşa, Etyemez Tekkesi Sk. 23 A, 34098 Fatih/İstanbul, Türkiye",3.29,Turkish Lira,172.0
Istanbul,Taxi Test,completed,2024-10-01T09:59:42.000Z,2024-10-01T10:02:38.000Z,40.988655,28.88121,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2024-10-01T10:14:52.000Z,41.002384,28.937109,"Koca Mustafapaşa, Etyemez Tekkesi Sk. 23 A, 34098 Fatih/İstanbul, Türkiye",5.73,Turkish Lira,275.0
Istanbul,Taxi Test,completed,2024-09-30T14:33:04.000Z,2024-09-30T14:37:54.000Z,40.925648,29.298132,"Yenişehir, Millet Cd. no:14, 34912 Pendik/İstanbul, Türkiye",2024-09-30T14:42:40.000Z,40.911636,29.298145,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.24,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-09-28T14:15:16.000Z,2024-09-28T14:17:09.000Z,41.002396,28.936977,"Koca Mustafapaşa, Etyemez Tekkesi Sk. 1 A, 34098 Fatih/İstanbul, Türkiye",2024-09-28T14:26:13.000Z,41.00514,28.950186,"Aksaray, 34096 Fatih/İstanbul, Türkiye",0.96,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-09-28T12:39:20.000Z,2024-09-28T12:40:41.000Z,40.925945,29.29819,"Yenişehir, Millet Cd. no:14, 34912 Pendik/İstanbul, Türkiye",2024-09-28T12:45:17.000Z,40.910423,29.296883,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.38,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-09-27T12:31:51.000Z,2024-09-27T12:40:55.000Z,40.910686,29.297022,"Kurtköy, 34912 Pendik/İstanbul, Türkiye",2024-09-27T12:49:04.000Z,40.926083,29.298056,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",2.38,Turkish Lira,149.0
Istanbul,Taxi Test,completed,2024-09-27T11:43:43.000Z,2024-09-27T11:50:57.000Z,40.92576,29.298122,"Yenişehir, Bakü Cd. No:19, 34912 Pendik/İstanbul, Türkiye",2024-09-27T11:56:35.000Z,40.910496,29.297035,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.35,Turkish Lira,130.0
Istanbul,Taxi Test,driver_canceled,2024-09-23T19:37:55.000Z,,40.910603,29.297092,"",,40.910603,29.297092,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,rider_canceled,2024-09-23T18:56:56.000Z,,40.903976,29.27517,"",,40.903976,29.27517,"Sanayi, 34906 Pendik/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-09-23T18:40:07.000Z,2024-09-23T18:41:16.000Z,40.926277,29.29787,"Yenişehir, Millet Cd. no:14, 34912 Pendik/İstanbul, Türkiye",2024-09-23T18:46:35.000Z,40.91058,29.297123,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.58,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-09-21T20:30:27.000Z,2024-09-21T20:32:47.000Z,41.00242,28.936972,"Koca Mustafapaşa, Etyemez Tekkesi Sk. 1 A, 34098 Fatih/İstanbul, Türkiye",2024-09-21T20:44:26.000Z,40.98869,28.880962,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",0.0,Turkish Lira,217.0
Istanbul,Taxi Test,completed,2024-09-21T10:52:00.000Z,2024-09-21T10:55:47.000Z,40.987843,28.88035,"Kartaltepe, Aksoy Sk. No:1, 34145 Bakırköy/İstanbul, Türkiye",2024-09-21T11:12:52.000Z,41.002365,28.937103,"Kocamustafapaşa, Cerrahpaşa, Etyemez Tekkesi Sk. 9/A, 34098 Fatih/İstanbul, Türkiye",5.65,Turkish Lira,260.0
Istanbul,Taxi Test,completed,2024-09-20T08:34:42.000Z,2024-09-20T08:40:29.000Z,40.92517,29.29785,"Yenişehir, 34912 Pendik/İstanbul, Türkiye",2024-09-20T08:44:29.000Z,40.91305,29.29825,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.05,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-09-19T17:53:49.000Z,2024-09-19T17:55:17.000Z,40.910564,29.297125,"Kurtköy, 34912 Pendik/İstanbul, Türkiye",2024-09-19T18:00:47.000Z,40.925095,29.297972,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",1.84,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-09-18T23:59:03.000Z,2024-09-19T00:04:04.000Z,41.00332,28.936571,"Kocamustafapaşa, Cerrahpaşa, Etyemez Tekkesi Sk. 9/A, 34098 Fatih/İstanbul, Türkiye",2024-09-19T00:17:24.000Z,40.986153,28.878048,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",5.18,Turkish Lira,240.0
Istanbul,Taxi Test,completed,2024-09-18T16:06:38.000Z,2024-09-18T16:09:26.000Z,40.92627,29.297867,"Yenişehir, Millet Cd. no:14, 34912 Pendik/İstanbul, Türkiye",2024-09-18T16:14:43.000Z,40.910534,29.296955,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.39,Turkish Lira,130.0
Istanbul,Taxi Test,completed,2024-09-17T13:45:44.000Z,2024-09-17T13:51:28.000Z,40.910614,29.297148,"Kurtköy, 34912 Pendik/İstanbul, Türkiye",2024-09-17T14:00:41.000Z,40.926456,29.297916,"Yenişehir, Millet Cd. No:14, 34912 Pendik/İstanbul, Türkiye",1.97,Turkish Lira,133.0
Istanbul,Taxi Test,completed,2024-09-16T23:30:59.000Z,2024-09-16T23:38:23.000Z,41.00338,28.93648,"Kocamustafapaşa, Cerrahpaşa, Etyemez Tekkesi Sk. 9/A, 34098 Fatih/İstanbul, Türkiye",2024-09-16T23:46:33.000Z,40.9885,28.88068,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",4.88,Turkish Lira,230.0
Istanbul,Taxi Test,rider_canceled,2024-09-16T23:29:49.000Z,,41.00328,28.93658,"",,41.00328,28.93658,"Kartaltepe, Dost Sk., 34145 Bakırköy/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-09-16T23:09:31.000Z,2024-09-16T23:12:18.000Z,41.04104,28.984865,"Kocatepe, Recep Paşa Cd. No:66, 34437 Beyoğlu/İstanbul, Türkiye",2024-09-16T23:26:07.000Z,41.003254,28.936596,"Kocamustafapaşa, Cerrahpaşa, Etyemez Tekkesi Sk. 9/A, 34098 Fatih/İstanbul, Türkiye",4.48,Turkish Lira,210.0
Istanbul,Taxi Test,completed,2024-09-16T19:19:33.000Z,2024-09-16T19:22:17.000Z,41.003376,28.936623,"Kocamustafapaşa, Cerrahpaşa, Etyemez Tekkesi Sk. 9/A, 34098 Fatih/İstanbul, Türkiye",2024-09-16T19:33:38.000Z,41.03592,28.978386,"Hüseyinağa, Balo Sk. No:26, 34435 Beyoğlu/İstanbul, Türkiye",3.69,Turkish Lira,185.0
Istanbul,Taxi Test,completed,2024-09-16T19:03:32.000Z,2024-09-16T19:05:51.000Z,40.98861,28.88092,"Kartaltepe, Dost Sk. No:5, 34145 Bakırköy/İstanbul, Türkiye",2024-09-16T19:15:45.000Z,41.00365,28.93646,"Kocamustafapaşa, Cerrahpaşa, Etyemez Tekkesi Sk. 9/A, 34098 Fatih/İstanbul, Türkiye",5.57,Turkish Lira,240.0
Istanbul,Taxi Test,rider_canceled,2024-09-16T19:00:08.000Z,,40.98868,28.880974,"",,40.98868,28.880974,"Kocamustafapaşa, Cerrahpaşa, Etyemez Tekkesi Sk. 9/A, 34098 Fatih/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,rider_canceled,2024-09-16T10:45:14.000Z,,40.925274,29.297848,"",,40.925274,29.297848,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",0.0,Turkish Lira,0.0
Istanbul,Taxi Test,completed,2024-09-15T15:33:19.000Z,2024-09-15T15:37:39.000Z,40.926296,29.297861,"Yenişehir, Millet Cd. no:14, 34912 Pendik/İstanbul, Türkiye",2024-09-15T15:41:55.000Z,40.911106,29.297636,"Kurtköy, Hızır Reis Cd. no:5, 34906 Pendik/İstanbul, Türkiye",1.31,Turkish Lira,130.0
